
# ========== optimize session started at 2026-02-24 08:54:04 ==========
# ========== optimize session ended at 2026-02-24 08:54:15, 0 items, 0B ==========
# ========== optimize session ended at 2026-02-24 08:54:15, 0 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:49:25 ==========
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.onmoon.MarketApp.savedState (20KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.google.chrome.for.testing.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.tfinance.tmazing.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/cider.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.cryptopro.cptools.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.cryptopro.CryptoPro-ECP.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.amnezia.AmneziaVPN.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.google.Chrome.canary.savedState (16KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.paragon-software.ntfs.installer.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/org.alacritty.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/org.python.PythonLauncher.savedState (12KB)
[2026-02-25 10:49:33] [optimize] REMOVED /Users/andreychev/Library/Application Support/Dock/desktoppicture.db (52KB)
# ========== optimize session ended at 2026-02-25 10:50:15, 14 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:50:19 ==========
# ========== optimize session ended at 2026-02-25 10:50:48, 14 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:50:51 ==========
# ========== optimize session ended at 2026-02-25 10:51:36, 14 items, 0B ==========

# ========== uninstall session started at 2026-02-25 10:56:17 ==========

# ========== clean session started at 2026-02-25 10:57:06 ==========
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.WindowServer_2023-11-08-105411_Philipps-MacBook-Pro.wakeups_resource.diag
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.shutdown_stall_2022-11-15-231421_Philipps-MacBook-Pro.shutdownStall
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.shutdown_stall_2023-03-10-164415_Philipps-MacBook-Pro.shutdownStall
[2026-02-25 10:57:53] [clean] REMOVED /Library/Logs/DiagnosticReports/.DirectoryTools_2025-09-27-173337_Philipps-MacBook-Pro.diag
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.-4733748633353167552.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.-6780277465686202818.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.-7779189576589942603.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.14153899609806.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.24049398415.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.26919328759.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.2844661561058500568.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.3465968951862004152.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.4666079631105050990.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.6390717930805680754.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.663103074326612662.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sharekit.850609430571556349.png (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.shazamd (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.shazamlibrary.cloud (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.siri.SuggestionsBookkeepingService (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.siri.bundleservicecache.plist (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.siri.embeddedspeech (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.siri.findmy.syncdevicedata.json (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.siri.transformationplugincache.plist (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.siriknowledged (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.sirittsd (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.speech.localspeechrecognition (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.storekitagent (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.systempreferences (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.systemsettings.menucache (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.tipsd (protected)
[2026-02-25 10:58:11] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.tiswitcher.cache (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.translationd (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.binarynights.ForkLift2 (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.figma.Desktop (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.figma.Desktop.ShipIt (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.figma.agent (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.googlecode.iterm2 (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.microsoft.VSCode (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.microsoft.VSCode.ShipIt (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.microsoft.autoupdate.fba (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.microsoft.autoupdate2 (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.openai.chat (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.raycast.macos (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.spotify.client (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/com.surteesstudios.Bartender (protected)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/ms-playwright (whitelist)
[2026-02-25 10:58:12] [clean] SKIPPED /Users/andreychev/Library/Caches/org.videolan.vlc (protected)
[2026-02-25 10:58:13] [clean] SKIPPED /Users/andreychev/Library/Caches/us.zoom.xos (protected)
[2026-02-25 10:58:19] [clean] REMOVED /Users/andreychev/Library/Caches/uv (22.2MB)
[2026-02-25 10:58:19] [clean] REMOVED /Users/andreychev/Library/Caches/JNA
[2026-02-25 10:58:19] [clean] REMOVED /Users/andreychev/Library/Caches/Zed
[2026-02-25 10:58:19] [clean] REMOVED /Users/andreychev/Library/Caches/fsh (24KB)
[2026-02-25 10:58:28] [clean] REMOVED /Users/andreychev/Library/Caches/npm (1.93GB)
[2026-02-25 10:58:29] [clean] REMOVED /Users/andreychev/Library/Caches/pip (231.1MB)
[2026-02-25 10:58:29] [clean] REMOVED /Users/andreychev/Library/Caches/zsh (268KB)
[2026-02-25 10:58:29] [clean] REMOVED /Users/andreychev/Library/Caches/Anki
[2026-02-25 10:58:29] [clean] REMOVED /Users/andreychev/Library/Caches/glow
[2026-02-25 10:58:29] [clean] REMOVED /Users/andreychev/Library/Caches/logs
[2026-02-25 10:58:29] [clean] REMOVED /Users/andreychev/Library/Caches/mise (136KB)
[2026-02-25 10:58:30] [clean] REMOVED /Users/andreychev/Library/Caches/nvim (27.3MB)
[2026-02-25 10:58:30] [clean] REMOVED /Users/andreychev/Library/Caches/pnpm (222.3MB)
[2026-02-25 10:58:56] [clean] REMOVED /Users/andreychev/Library/Caches/yarn (4.87GB)
[2026-02-25 10:58:56] [clean] REMOVED /Users/andreychev/Library/Caches/Adobe (33.6MB)
[2026-02-25 10:58:56] [clean] REMOVED /Users/andreychev/Library/Caches/oclif (4KB)
[2026-02-25 10:58:57] [clean] REMOVED /Users/andreychev/Library/Caches/repos (122.1MB)
[2026-02-25 10:58:58] [clean] REMOVED /Users/andreychev/Library/Caches/Google (252.4MB)
[2026-02-25 10:58:58] [clean] REMOVED /Users/andreychev/Library/Caches/colima (2.57GB)
[2026-02-25 10:58:58] [clean] REMOVED /Users/andreychev/Library/Caches/Animoji (1.5MB)
[2026-02-25 10:58:58] [clean] REMOVED /Users/andreychev/Library/Caches/GameKit (1.1MB)
[2026-02-25 10:58:58] [clean] REMOVED /Users/andreychev/Library/Caches/Mozilla (591.8MB)
[2026-02-25 10:58:58] [clean] REMOVED /Users/andreychev/Library/Caches/PassKit (3.3MB)
[2026-02-25 10:58:59] [clean] REMOVED /Users/andreychev/Library/Caches/calibre (14.0MB)
[2026-02-25 10:58:59] [clean] REMOVED /Users/andreychev/Library/Caches/iMazing (10.9MB)
[2026-02-25 10:59:00] [clean] REMOVED /Users/andreychev/Library/Caches/Chromium (319.8MB)
[2026-02-25 10:59:01] [clean] REMOVED /Users/andreychev/Library/Caches/Homebrew (7.69GB)
[2026-02-25 10:59:01] [clean] REMOVED /Users/andreychev/Library/Caches/antidote
[2026-02-25 10:59:02] [clean] REMOVED /Users/andreychev/Library/Caches/go-build (478.1MB)
[2026-02-25 10:59:06] [clean] REMOVED /Users/andreychev/Library/Caches/node-gyp (415.7MB)
[2026-02-25 10:59:06] [clean] REMOVED /Users/andreychev/Library/Caches/tealdeer (24.1MB)
[2026-02-25 10:59:07] [clean] REMOVED /Users/andreychev/Library/Caches/@piano-dc (8KB)
[2026-02-25 10:59:07] [clean] REMOVED /Users/andreychev/Library/Caches/gitstatus (2.0MB)
[2026-02-25 10:59:07] [clean] REMOVED /Users/andreychev/Library/Caches/io.sentry (8KB)
[2026-02-25 10:59:07] [clean] REMOVED /Users/andreychev/Library/Caches/commitizen (4KB)
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/typescript (889.7MB)
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/GeoServices (121.5MB)
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/SentryCrash (28KB)
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/mbuseragent (356KB)
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/tree-sitter
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/FamilyCircle (272KB)
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/INSTALLATION (4KB)
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/JetPackCache (528KB)
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/ms-playwrite
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/ChatGPTHelper
[2026-02-25 10:59:19] [clean] REMOVED /Users/andreychev/Library/Caches/Configuration
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/com.datadoghq (4.0MB)
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/familycircled (4.2MB)
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/AmneziaVPN.ORG (964KB)
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/askpermissiond (1012KB)
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/storedownloadd (80KB)
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/icloudmailagent (313.3MB)
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/p10k-andreychev (12KB)
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/calibre-ebook.com
[2026-02-25 10:59:20] [clean] REMOVED /Users/andreychev/Library/Caches/claude-cli-nodejs (8.4MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/Adobe Camera Raw 2 (920.9MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/Cleanup At Startup
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/com.canva.affinity (7.9MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/AMSDataMigratorTool
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/codes.rambo.AirCore (92.9MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/com.max-langer.Latest (21.6MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/jp.co.nikon.NX-Studio (1.1MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/org.sbarex.QLMarkdown
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/com.lujjjh.LinearMouse
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/chrome_crashpad_handler (80KB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/io.branch.network.cache (2.1MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/main.kts.compiled.cache
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/ru.yandex.desktop.disk2 (4.4MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/com.google.GoogleUpdater (80KB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/p10k-dump-andreychev.zsh (132KB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/pl.maketheweb.cleanshotx (3.8MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/com.rescuetime.RescueTime (6.1MB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/com.seriflabs.affinityphoto2 (124KB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/p10k-dump-andreychev.zsh.zwc (292KB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/org.sparkle-project.Downloader (80KB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/p10k-instant-prompt-andreychev.zsh (24KB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/com.plausiblelabs.crashreporter.data
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/p10k-instant-prompt-andreychev.zsh.zwc (56KB)
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/com.onevcat.Kingfisher.ImageCache.default
[2026-02-25 10:59:21] [clean] REMOVED /Users/andreychev/Library/Caches/AAProfilePicture_FB402903-2ABD-4EAB-B25B-28EC6CA7A1C1.png (304KB)
[2026-02-25 10:59:22] [clean] SKIPPED /Users/andreychev/Library/Logs/Claude (protected)
[2026-02-25 10:59:22] [clean] SKIPPED /Users/andreychev/Library/Logs/JetBrains (protected)
[2026-02-25 10:59:22] [clean] SKIPPED /Users/andreychev/Library/Logs/OneDrive (protected)
[2026-02-25 10:59:22] [clean] SKIPPED /Users/andreychev/Library/Logs/com.apple.AMPLibraryAgent (protected)
[2026-02-25 10:59:22] [clean] SKIPPED /Users/andreychev/Library/Logs/com.apple.CloudTelemetry (protected)
[2026-02-25 10:59:22] [clean] SKIPPED /Users/andreychev/Library/Logs/com.apple.wifi.syncable-networks.legacy.plist (protected)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/NGL (10.8MB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Zed (1.0MB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/CSXS (4KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Msty
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Sync (328KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Adobe (87.5MB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Cider
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Binance
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/zoom.us (3.1MB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/AvastHUB (8KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Baseband
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Homebrew
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/1Password
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Assistant
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/PDApp.log (4KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/ZoomPhone
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/DeviceLink (12KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/market-app
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/AdobeVulcan (328KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/SMSMigrator
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/Yandex.Disk (1.1MB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/oobelib.log
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/storeassetd (76KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/AppAnalytics (56KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/fsck_hfs.log (8KB)
[2026-02-25 10:59:23] [clean] REMOVED /Users/andreychev/Library/Logs/CrashReporter (12KB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/CreativeCloud (442.4MB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/SiriTTSService
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/acroNGLLog.txt
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/storedownloadd (152KB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/ScreenSplit.log
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/iPod Speech.log
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/DiagnosticReports (1.0MB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/DiscRecording.log (8KB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/Dropbox_debug.log
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/PhotosSearch.aapbz (356KB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/PhotosUpgrade.aapbz (24KB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/SparkleUpdateLog.log (4KB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/PrivacyPreservingMeasurement
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/NGLClient_HDESD15.3.1.470.log (12KB)
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/DiagnosticReportsForNewHardware
[2026-02-25 10:59:24] [clean] REMOVED /Users/andreychev/Library/Logs/NGLClient_HDESD15.3.1.470 2025-10-21 23-19-39-580.log (12KB)
[2026-02-25 10:59:27] [clean] SKIPPED /Users/andreychev/Library/Preferences/com.apple.recentitems.plist (protected)
[2026-02-25 10:59:31] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/com.DigiDNA.iMazing2Mac.savedState (protected)
[2026-02-25 10:59:31] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/com.adobe.Reader.savedState (protected)
[2026-02-25 10:59:31] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/com.apple.Console.savedState (protected)
[2026-02-25 10:59:31] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/com.apple.DiskUtility.savedState (protected)
[2026-02-25 10:59:31] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/com.apple.ExpansionSlotUtility.savedState (protected)
[2026-02-25 10:59:31] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/com.apple.clock~iosmac.savedState (protected)
[2026-02-25 10:59:31] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/com.apple.printcenter.savedState (protected)
[2026-02-25 10:59:32] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/com.sublimetext.4.savedState (protected)
[2026-02-25 10:59:32] [clean] SKIPPED /Users/andreychev/Library/Saved Application State/org.mozilla.firefoxdeveloperedition.savedState (protected)
[2026-02-25 10:59:32] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.photoanalysisd (protected)
[2026-02-25 10:59:32] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.akd (protected)
[2026-02-25 10:59:32] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.QuickLook.thumbnailcache (protected)
[2026-02-25 10:59:32] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.iconservices* (protected)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/Metrics (1.0MB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/journals
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/Harvesting (8KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/entities.db (8.9MB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/snippets.db (492KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/training.db (8KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/entities.db-shm (32KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/entities.db-wal (4.0MB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/snippets.db-shm (32KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/snippets.db-wal (4.0MB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/training.db-shm (32KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/training.db-wal (196KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/mifeaturestore.db (52KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/email-to-name.kvcache (8KB)
[2026-02-25 10:59:32] [clean] REMOVED /Users/andreychev/Library/Suggestions/phone-to-name.kvcache (4KB)
[2026-02-25 10:59:33] [clean] REMOVED /Users/andreychev/Library/Suggestions/privacyAwareLogging.ser (52KB)
[2026-02-25 10:59:33] [clean] REMOVED /Users/andreychev/Library/Suggestions/chatLengthEstimator.cmsketch (16KB)
[2026-02-25 10:59:33] [clean] REMOVED /Users/andreychev/Library/Suggestions/suggestions-device-day-group (4KB)
[2026-02-25 10:59:33] [clean] REMOVED /Users/andreychev/Library/Suggestions/significant-pseudo-contacts.bf.bf2-head (52KB)
[2026-02-25 10:59:33] [clean] REMOVED /Users/andreychev/Library/Suggestions/significant-pseudo-contacts.bf.bf2-tail
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.wallpaper.agent/Data/Library/Caches/com.apple.wallpaper.caches (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches/PFSceneGeographyData.index (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches/PFSceneTaxonomyData.index (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches/com.apple.HomeKit (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches/com.apple.VisualIntelligence (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches/com.apple.mediaanalysisd (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/JetPackCache (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.AppStore (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.AppleMediaServices (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.sharekit.-2417890708855011662.png (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.sharekit.-4132246613192027241.png (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.sharekit.-4733748633353167552.png (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.sharekit.-6780277465686202818.png (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.sharekit.14153899609806.png (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.sharekit.24049398415.png (protected)
[2026-02-25 10:59:33] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.AppStore/Data/Library/Caches/com.apple.sharekit.26919328759.png (protected)
